date,area_type,area_code,area_name,metric,metric_name,value
2022-06-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1003.0
2022-06-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,51.0
2022-06-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,35.0
2022-06-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1179.0
2022-06-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6278.0
2022-06-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,37.0
2022-06-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1428.0
2022-06-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8350.0
2022-06-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1875.0
2022-06-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9798.0
2022-06-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,74.0
2022-06-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,70.0
2022-06-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9484.0
2022-06-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1857.0
2022-06-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9952.0
2022-06-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,66.0
2022-06-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1766.0
2022-06-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,49.0
2022-06-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1681.0
2022-06-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9589.0
2022-06-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,61.0
2022-06-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1570.0
2022-06-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9153.0
2022-06-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,56.0
2022-06-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8468.0
2022-06-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1553.0
2022-06-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1919.0
2022-06-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,56.0
2022-06-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10718.0
2022-06-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2213.0
2022-06-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12954.0
2022-06-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,105.0
2022-06-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,92.0
2022-06-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2389.0
2022-06-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12660.0
2022-06-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2357.0
2022-06-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12387.0
2022-06-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,93.0
2022-06-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,93.0
2022-06-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2217.0
2022-06-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11915.0
2022-06-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11640.0
2022-06-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,117.0
2022-06-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2162.0
2022-06-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1905.0
2022-06-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,84.0
2022-06-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11634.0
2022-06-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,79.0
2022-06-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14524.0
2022-06-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2394.0
2022-06-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,173.0
2022-06-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16918.0
2022-06-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2851.0
2022-06-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,17531.0
2022-06-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3188.0
2022-06-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,177.0
2022-06-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2945.0
2022-06-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,164.0
2022-06-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,17764.0
2022-06-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,167.0
2022-06-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16698.0
2022-06-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2725.0
2022-06-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,15626.0
2022-06-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2546.0
2022-06-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,178.0
2022-06-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,108.0
2022-06-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2214.0
2022-06-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14478.0
2022-06-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2604.0
2022-06-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,135.0
2022-06-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,18039.0
2022-06-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,227.0
2022-06-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21896.0
2022-06-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2981.0
2022-06-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2965.0
2022-06-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21869.0
2022-06-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,207.0
2022-06-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,217.0
2022-06-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2664.0
2022-06-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21720.0
2022-06-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,210.0
2022-06-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21513.0
2022-06-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2517.0
2022-07-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,181.0
2022-07-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21067.0
2022-07-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2402.0
2022-07-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,19586.0
2022-07-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,130.0
2022-07-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2245.0
2022-07-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2491.0
2022-07-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,25172.0
2022-07-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,117.0
2022-07-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,295.0
2022-07-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3021.0
2022-07-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,30388.0
2022-07-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2995.0
2022-07-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,28118.0
2022-07-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,302.0
2022-07-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,26741.0
2022-07-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,217.0
2022-07-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2740.0
2022-07-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,24049.0
2022-07-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2199.0
2022-07-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,206.0
2022-07-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,229.0
2022-07-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,22173.0
2022-07-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2209.0
2022-07-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,168.0
2022-07-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1724.0
2022-07-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,19354.0
2022-07-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,142.0
2022-07-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1908.0
2022-07-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,23046.0
2022-07-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2349.0
2022-07-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,279.0
2022-07-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,27198.0
2022-07-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,196.0
2022-07-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2373.0
2022-07-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,24377.0
2022-07-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21639.0
2022-07-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2037.0
2022-07-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,180.0
2022-07-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1641.0
2022-07-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,19340.0
2022-07-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,119.0
2022-07-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,145.0
2022-07-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16626.0
2022-07-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1588.0
2022-07-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,13677.0
2022-07-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,78.0
2022-07-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1262.0
2022-07-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1441.0
2022-07-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,15702.0
2022-07-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,93.0
2022-07-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,148.0
2022-07-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16919.0
2022-07-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1651.0
2022-07-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1672.0
2022-07-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,132.0
2022-07-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14866.0
2022-07-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,137.0
2022-07-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14533.0
2022-07-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1499.0
2022-07-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12791.0
2022-07-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1258.0
2022-07-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,109.0
2022-07-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11177.0
2022-07-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1094.0
2022-07-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,107.0
2022-07-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,69.0
2022-07-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8909.0
2022-07-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,956.0
2022-07-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,72.0
2022-07-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10216.0
2022-07-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,987.0
2022-07-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1243.0
2022-07-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,127.0
2022-07-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11929.0
2022-07-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10482.0
2022-07-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,90.0
2022-07-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1153.0
2022-07-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,73.0
2022-07-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9435.0
2022-07-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1036.0
2022-07-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,911.0
2022-07-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,79.0
2022-07-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8339.0
2022-07-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7585.0
2022-07-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,841.0
2022-07-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,82.0
2022-07-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6612.0
2022-07-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,645.0
2022-07-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,68.0
2022-07-31,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7672.0
2022-07-31,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,46.0
2022-07-31,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,708.0
2022-08-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8814.0
2022-08-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,915.0
2022-08-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,106.0
2022-08-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8165.0
2022-08-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,912.0
2022-08-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,93.0
2022-08-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,873.0
2022-08-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7419.0
2022-08-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,61.0
2022-08-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,72.0
2022-08-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,700.0
2022-08-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6524.0
2022-08-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,626.0
2022-08-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5859.0
2022-08-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,63.0
2022-08-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,60.0
2022-08-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,508.0
2022-08-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4852.0
2022-08-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,48.0
2022-08-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5897.0
2022-08-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,602.0
2022-08-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,755.0
2022-08-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,87.0
2022-08-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7226.0
2022-08-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,777.0
2022-08-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,70.0
2022-08-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6462.0
2022-08-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,75.0
2022-08-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6003.0
2022-08-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,670.0
2022-08-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,81.0
2022-08-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5446.0
2022-08-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,666.0
2022-08-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4781.0
2022-08-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,73.0
2022-08-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,485.0
2022-08-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,55.0
2022-08-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,462.0
2022-08-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3978.0
2022-08-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4781.0
2022-08-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,539.0
2022-08-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,43.0
2022-08-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,97.0
2022-08-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,721.0
2022-08-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5606.0
2022-08-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,93.0
2022-08-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,621.0
2022-08-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4845.0
2022-08-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,42.0
2022-08-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4421.0
2022-08-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,569.0
2022-08-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3989.0
2022-08-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,43.0
2022-08-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,532.0
2022-08-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,464.0
2022-08-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,56.0
2022-08-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3492.0
2022-08-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,29.0
2022-08-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3059.0
2022-08-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,414.0
2022-08-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3547.0
2022-08-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,45.0
2022-08-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,493.0
2022-08-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,591.0
2022-08-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4575.0
2022-08-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,58.0
2022-08-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4076.0
2022-08-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,52.0
2022-08-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,650.0
2022-08-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,591.0
2022-08-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,50.0
2022-08-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3913.0
2022-08-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,488.0
2022-08-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,42.0
2022-08-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3266.0
2022-08-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2997.0
2022-08-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,31.0
2022-08-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,423.0
2022-08-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,472.0
2022-08-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,34.0
2022-08-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2606.0
2022-08-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2882.0
2022-08-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,527.0
2022-08-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,30.0
2022-08-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,695.0
2022-08-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3936.0
2022-08-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,31.0
2022-08-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,693.0
2022-08-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,60.0
2022-08-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4473.0
2022-08-31,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,64.0
2022-08-31,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,577.0
2022-08-31,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3975.0
2022-09-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,537.0
2022-09-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,53.0
2022-09-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3760.0
2022-09-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3239.0
2022-09-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,524.0
2022-09-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,45.0
2022-09-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,398.0
2022-09-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,48.0
2022-09-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2971.0
2022-09-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,475.0
2022-09-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,54.0
2022-09-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3759.0
2022-09-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4385.0
2022-09-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,47.0
2022-09-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,693.0
2022-09-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,598.0
2022-09-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3940.0
2022-09-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,40.0
2022-09-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,26.0
2022-09-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3749.0
2022-09-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,460.0
2022-09-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3250.0
2022-09-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,454.0
2022-09-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,43.0
2022-09-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,401.0
2022-09-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,49.0
2022-09-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3103.0
2022-09-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,31.0
2022-09-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2861.0
2022-09-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,376.0
2022-09-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3890.0
2022-09-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,429.0
2022-09-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,28.0
2022-09-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,61.0
2022-09-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,489.0
2022-09-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4758.0
2022-09-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4601.0
2022-09-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,485.0
2022-09-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,62.0
2022-09-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,478.0
