week,ac_week,season,ili,inf_A,inf_B,inf_all,inf_neg,inf_H3N2,inf_H1N1,inf_A_ns,num_spec,pn,pn_lb,pn_ub,pp,pp_lb,pp_ub,pA,pA_lb,pA_ub,pB,pB_lb,pB_ub,pH3,pH3_lb,pH3_ub,pH1,pH1_lb,pH1_ub
23/12/2013,1,1,45,11,2,13,0,10,1,0,132,0.901515152,0.834298712,0.944395496,0.098484848,0.055604504,0.165701288,0.083333333,0.044404611,0.147637392,0.015151515,0.002628698,0.059198684,0.076461435,0.037384827,0.127601849,0.007731811,0.000209596,0.028535487
20/1/2014,1,1,79,17,9,26,0,10,7,0,227,0.885462555,0.83497055,0.922457173,0.114537445,0.077542827,0.16502945,0.074889868,0.045560196,0.119251827,0.039647577,0.019470533,0.076407882,0.044006928,0.02214044,0.07449386,0.030879581,0.011817226,0.059311832
27/1/2014,1,1,49,18,1,19,0,14,4,0,179,0.893854749,0.836943882,0.933219236,0.106145251,0.066780764,0.163056118,0.100558659,0.062345585,0.156590123,0.005586592,0.00029169,0.035479795,0.078495328,0.042980161,0.118539454,0.022695345,0.005651269,0.048200078
18/8/2014,1,1,410,293,27,320,0,91,168,34,960,0.666666667,0.635704261,0.696277397,0.333333333,0.303722603,0.364295739,0.305208333,0.276397714,0.335599362,0.028125,0.018973789,0.041221585,0.107079487,0.086686838,0.127152321,0.19807653,0.174307221,0.224458134
19/12/2016,1,1,20,20,10,30,522,18,0,2,552,0.945652174,0.922431866,0.962422445,0.054347826,0.037577555,0.077568134,0.036231884,0.022858529,0.056379063,0.018115942,0.009231865,0.034178371,0.036120109,0.022862274,0.054373936,0,0,0
9/1/2017,1,1,34,30,2,32,519,19,2,9,384,0.916666667,0.883245763,0.941451062,0.083333333,0.058548938,0.116754237,0.078125,0.054181139,0.110824516,0.005208333,0.00090264,0.020776739,0.070874619,0.046169755,0.100572063,0.00746106,0.001035999,0.021104634
18/12/2017,1,1,49,17,13,30,606,7,5,5,636,0.952830189,0.932552848,0.967414954,0.047169811,0.032585046,0.067447152,0.02672956,0.016147622,0.043340835,0.020440252,0.011402615,0.035633241,0.01566309,0.006990311,0.028632465,0.011145137,0.003930394,0.021609964
8/1/2018,1,1,36,19,11,30,592,6,6,7,459,0.934640523,0.906978763,0.95474569,0.065359477,0.04525431,0.093021237,0.041394336,0.025801112,0.06504371,0.023965142,0.01265127,0.043770487,0.020986358,0.008758822,0.037329906,0.020439355,0.008390096,0.0380622
17/12/2018,1,1,30,138,7,145,828,28,92,18,973,0.850976362,0.82667841,0.872450712,0.149023638,0.127549288,0.17332159,0.141829394,0.120835779,0.165705813,0.007194245,0.00315604,0.015460143,0.033014113,0.02211197,0.045243613,0.108563542,0.08948404,0.12905833
7/1/2019,1,1,32,99,3,102,790,39,51,9,892,0.885650224,0.862489585,0.905415145,0.114349776,0.094584855,0.137510415,0.110986547,0.091504798,0.133894785,0.003363229,0.000869,0.010664513,0.048088411,0.034288357,0.064166035,0.062659084,0.047853187,0.078771973
16/12/2019,1,1,19,18,0,18,805,0,0,18,823,0.978128797,0.964958198,0.986593625,0.021871203,0.013406375,0.035041802,0.021871203,0.013406375,0.035041802,0,0,0.005791935,0.010539155,0,0.03130529,0.010872345,0,0.031538724
6/1/2020,1,1,26,58,2,60,1059,3,11,44,1119,0.946380697,0.931092928,0.958511617,0.053619303,0.041488383,0.068907072,0.051831993,0.039915319,0.066919789,0.00178731,0.000309638,0.007181532,0.011074507,0.002656067,0.024655876,0.041141243,0.026052731,0.055192017
14/12/2020,1,1,6,0,0,0,2072,0,0,0,2072,1,0.997692906,1,0,0,0.002307094,0,0,0.002307094,0,0,0.002307094,0,0,0,0,0,0
8/5/2023,1,1,126,204,97,301,5958,4,76,124,7494,0.959834534,0.955078175,0.964112648,0.040165466,0.035887352,0.044921825,0.027221777,0.02371037,0.031226384,0.012943688,0.010562416,0.015836987,0.00134148,0.000389996,0.002910238,0.025796963,0.02245783,0.02957044
3/1/2011,1,1,22,14,7,21,0,11,3,0,217,0.903225806,0.853931361,0.937690601,0.096774194,0.062309399,0.146068639,0.064516129,0.037073171,0.108140268,0.032258065,0.01420778,0.068074197,0.051146126,0.025569954,0.081991383,0.013883954,0.002668778,0.02986882
10/1/2011,1,1,21,14,4,18,0,7,7,0,210,0.914285714,0.865802768,0.94697423,0.085714286,0.05302577,0.134197232,0.066666667,0.038321524,0.111641287,0.019047619,0.006119138,0.05125311,0.033689049,0.013394472,0.058354077,0.033094224,0.013332675,0.065028984
17/1/2011,1,1,43,15,7,22,0,12,3,0,215,0.897674419,0.847263899,0.933340988,0.102325581,0.066659012,0.152736101,0.069767442,0.040951678,0.114685384,0.03255814,0.014340634,0.068692559,0.055355212,0.029261687,0.090091827,0.013658495,0.003092376,0.033420802
21/11/2011,1,1,67,14,5,19,0,12,1,1,386,0.950777202,0.922865556,0.969285389,0.049222798,0.030714611,0.077134444,0.03626943,0.020752803,0.061538531,0.012953368,0.004778488,0.031736262,0.033892546,0.017563149,0.052719282,0.002718948,7.17218706046178e-05,0.009776845
28/11/2011,1,1,80,14,5,19,0,14,0,0,334,0.943113772,0.911094159,0.964464762,0.056886228,0.035535238,0.088905841,0.041916168,0.024004127,0.070946656,0.01497006,0.005524177,0.036607039,0.041914279,0.02420517,0.065004263,0,0,0
5/12/2011,1,1,73,14,2,16,0,14,0,0,311,0.948553055,0.916139977,0.96932512,0.051446945,0.03067488,0.083860023,0.045016077,0.025791389,0.07609184,0.006430868,0.001114661,0.025587681,0.045661386,0.02542082,0.07064303,0,0,0
12/12/2011,1,1,74,7,0,7,0,7,0,0,257,0.972762646,0.942312107,0.988013175,0.027237354,0.011986825,0.057687893,0.027237354,0.011986825,0.057687893,0,0,0.018357778,0.027248641,0.010878153,0.048547007,0,0,0
19/12/2011,1,1,49,2,1,3,0,1,1,0,188,0.984042553,0.950324899,0.995869769,0.015957447,0.004130231,0.049675101,0.010638298,0.001844776,0.04195709,0.005319149,0.000277723,0.033817269,0.005188166,0.000113632,0.01844914,0.005303955,0.000175047,0.019269731
2/1/2012,1,1,29,4,3,7,0,4,0,0,285,0.975438596,0.947878917,0.989195441,0.024561404,0.010804559,0.052121083,0.014035088,0.004505453,0.03798196,0.010526316,0.002722479,0.033028837,0.014050458,0.003917399,0.030563568,0,0,0
9/1/2012,1,1,38,4,1,5,0,4,0,0,224,0.977678571,0.945795309,0.99175361,0.022321429,0.00824639,0.054204691,0.017857143,0.005735667,0.048114989,0.004464286,0.00023308,0.028479271,0.017940058,0.004983423,0.038356653,0,0,0
16/1/2012,1,1,42,13,8,21,0,13,0,0,259,0.918918919,0.876987544,0.947911093,0.081081081,0.052088907,0.123012456,0.05019305,0.028126958,0.086326716,0.030888031,0.014432608,0.062241263,0.050576686,0.027946339,0.078862,0,0,0
19/11/2012,1,1,64,0,2,2,0,0,0,0,361,0.994459834,0.977914974,0.999039817,0.005540166,0.000960183,0.022085026,0,0,0.013125419,0.005540166,0.000960183,0.022085026,0,0,0,0,0,0
26/11/2012,1,1,80,3,1,4,0,1,2,0,323,0.987616099,0.966423195,0.996025583,0.012383901,0.003974417,0.033576805,0.009287926,0.002401781,0.029195973,0.003095975,0.000161632,0.019858819,0.003111842,6.40040328078282e-05,0.011607207,0.006143832,0.00075274,0.017198038
3/12/2012,1,1,69,7,0,7,0,4,3,0,364,0.980769231,0.959033127,0.991547562,0.019230769,0.008452438,0.040966873,0.019230769,0.008452438,0.040966873,0,0,0.013018385,0.010989703,0.003001753,0.023019842,0.007756446,0.001768539,0.019677789
10/12/2012,1,1,60,2,0,2,0,1,0,1,294,0.993197279,0.972953904,0.998820838,0.006802721,0.001179162,0.027046096,0.006802721,0.001179162,0.027046096,0,0,0.016077577,0.007014749,0.000847875,0.017397577,0,0,0
17/12/2012,1,1,50,3,2,5,0,1,2,0,263,0.980988593,0.953688333,0.992980087,0.019011407,0.007019913,0.046311667,0.011406844,0.00295057,0.035745647,0.007604563,0.001318265,0.030183182,0.003739659,8.70011490293798e-05,0.01394422,0.007408277,0.001005675,0.020234062
31/12/2012,1,1,41,5,3,8,0,3,2,0,161,0.950310559,0.901090346,0.976712214,0.049689441,0.023287786,0.098909654,0.031055901,0.011488942,0.074795759,0.01863354,0.004824648,0.057780566,0.019346262,0.003861003,0.043543829,0.012155924,0.001369173,0.034480644
7/1/2013,1,1,54,8,5,13,0,2,5,1,190,0.931578947,0.883294292,0.961550716,0.068421053,0.038449284,0.116705708,0.042105263,0.019709268,0.084227231,0.026315789,0.009728135,0.063663628,0.012052976,0.00139205,0.033553513,0.030519363,0.010157936,0.057866814
14/1/2013,1,1,64,11,6,17,0,7,3,1,188,0.909574468,0.856852166,0.944861352,0.090425532,0.055138648,0.143147834,0.058510638,0.031054928,0.104988369,0.031914894,0.013039254,0.071375925,0.040638488,0.01627185,0.075221358,0.01762642,0.003764051,0.040588802
18/11/2013,1,1,70,10,4,14,0,6,3,1,258,0.945736434,0.908641714,0.968866888,0.054263566,0.031133112,0.091358286,0.03875969,0.019815851,0.072299282,0.015503876,0.004978048,0.041886509,0.025748673,0.010218066,0.049805599,0.012749764,0.002843409,0.030075803
25/11/2013,1,1,98,19,13,32,0,12,5,2,286,0.888111888,0.844348846,0.921102917,0.111888112,0.078897083,0.155651154,0.066433566,0.041555893,0.103482004,0.045454545,0.025453165,0.078345489,0.046295001,0.025502242,0.074378482,0.019287352,0.006610939,0.037989433
2/12/2013,1,1,106,12,5,17,0,8,4,0,234,0.927350427,0.884217741,0.955817342,0.072649573,0.044182658,0.115782259,0.051282051,0.028005754,0.090105782,0.021367521,0.007892804,0.051935117,0.034059712,0.014463135,0.061996462,0.017155626,0.004562534,0.037746715
9/12/2013,1,1,32,22,9,31,0,21,1,0,260,0.880769231,0.833572488,0.916346118,0.119230769,0.083653882,0.166427512,0.084615385,0.054984559,0.127013808,0.034615385,0.016985684,0.066910169,0.080402288,0.051944021,0.11465668,0.003823071,0.000129468,0.014228344
16/12/2013,1,1,25,7,1,8,0,6,1,0,247,0.967611336,0.934798659,0.984862589,0.032388664,0.015137411,0.065201341,0.028340081,0.012474319,0.059975606,0.004048583,0.000211373,0.025870302,0.024463275,0.009055111,0.047158463,0.003995434,0.000113411,0.01471846
30/12/2013,1,1,48,20,1,21,0,14,5,1,163,0.871165644,0.807582144,0.916663504,0.128834356,0.083336496,0.192417856,0.122699387,0.078373195,0.185430387,0.006134969,0.00032033,0.038877654,0.091194423,0.050471434,0.138410454,0.031815587,0.011052467,0.062618888
6/1/2014,1,1,69,22,1,23,0,15,7,0,193,0.880829016,0.824581666,0.921388992,0.119170984,0.078611008,0.175418334,0.113989637,0.074380719,0.169514865,0.005181347,0.000270526,0.032959258,0.077421729,0.045362662,0.113694124,0.036424597,0.015337,0.065907646
13/1/2014,1,1,60,23,2,25,0,12,11,0,198,0.873737374,0.817399568,0.915089171,0.126262626,0.084910829,0.182600432,0.116161616,0.076593265,0.17114831,0.01010101,0.001751503,0.039882777,0.060109612,0.030465336,0.099411765,0.056017865,0.027775042,0.092301814
17/11/2014,1,1,106,1,7,8,0,1,0,0,320,0.975,0.949429706,0.988329554,0.025,0.011670446,0.050570294,0.003125,0.000163147,0.020042661,0.021875,0.009618693,0.046510674,0.00319773,7.36337848066884e-05,0.013383364,0,0,0
24/11/2014,1,1,75,2,4,6,0,2,0,0,253,0.976284585,0.946605759,0.990323388,0.023715415,0.009676612,0.053394241,0.007905138,0.001370415,0.031356417,0.015810277,0.005076662,0.042699373,0.007827155,0.000949657,0.021094294,0,0,0
1/12/2014,1,1,59,6,6,12,0,3,2,1,228,0.947368421,0.907583076,0.971251231,0.052631579,0.028748769,0.092416924,0.026315789,0.010742082,0.059123187,0.026315789,0.010742082,0.059123187,0.015749356,0.003822411,0.035565648,0.010861523,0.001660825,0.027028611
8/12/2014,1,1,62,9,6,15,0,7,2,0,247,0.939271255,0.899801048,0.964402331,0.060728745,0.035597669,0.100198952,0.036437247,0.01788484,0.070355372,0.024291498,0.009912578,0.054665535,0.028803526,0.012362808,0.052688734,0.008130895,0.000911366,0.022745895
15/12/2014,1,1,65,5,2,7,0,4,1,0,230,0.969565217,0.935688836,0.986599179,0.030434783,0.013400821,0.064311164,0.02173913,0.008030536,0.052819754,0.008695652,0.001507586,0.034434961,0.017447254,0.004931174,0.037803644,0.004494383,0.00014859,0.014476363
22/12/2014,1,1,34,10,4,14,0,10,0,0,160,0.9125,0.854783631,0.949541572,0.0875,0.050458428,0.145216369,0.0625,0.03207368,0.115070173,0.025,0.008038556,0.066816247,0.062676256,0.031603559,0.101774151,0,0,0
29/12/2014,1,1,48,2,1,3,68,2,0,0,71,0.957746479,0.873342374,0.989023908,0.042253521,0.010976092,0.126657626,0.028169014,0.004894096,0.107159751,0.014084507,0.000735652,0.086518591,0.028521712,0.004367138,0.07935126,0,0,0
3/8/2015,1,1,327,78,125,203,549,63,11,4,752,0.730053191,0.69652829,0.761190821,0.269946809,0.238809179,0.30347171,0.103723404,0.083307347,0.128289567,0.166223404,0.140706208,0.195217739,0.087725101,0.069528531,0.110096074,0.015410606,0.008015988,0.026584585
10/8/2015,1,1,384,72,103,175,619,63,6,3,794,0.779596977,0.748800377,0.807642564,0.220403023,0.192357436,0.251199623,0.090680101,0.072063542,0.113361628,0.129722922,0.10754431,0.15556273,0.082469296,0.06604242,0.101569685,0.007823859,0.002923491,0.015861337
17/8/2015,1,1,492,114,137,251,624,98,12,4,875,0.713142857,0.681707128,0.742679836,0.286857143,0.257320164,0.318292872,0.130285714,0.109060401,0.154825514,0.156571429,0.13346678,0.18274932,0.116153122,0.095328086,0.138429309,0.014228281,0.007055843,0.022598044
24/8/2015,1,1,375,74,111,185,622,64,7,3,807,0.770755886,0.739868203,0.799023468,0.229244114,0.200976532,0.260131797,0.091697646,0.073116969,0.114266617,0.137546468,0.114922726,0.163693644,0.083263885,0.065291078,0.102868117,0.009082847,0.003791631,0.016486901
31/8/2015,1,1,340,91,79,170,563,80,8,3,733,0.768076398,0.73546273,0.797832706,0.231923602,0.202167294,0.26453727,0.12414734,0.101594293,0.150730652,0.107776262,0.086720909,0.133044694,0.113188337,0.091292555,0.135461226,0.011390122,0.00513219,0.020147978
7/9/2015,1,1,303,86,73,159,560,73,7,6,719,0.778859527,0.746361271,0.808326164,0.221140473,0.191673836,0.253638729,0.11961057,0.097256792,0.146125212,0.101529903,0.080902719,0.126524779,0.109827449,0.087274976,0.133360843,0.010471367,0.004275775,0.019269672
11/4/2016,1,1,57,15,8,23,316,4,11,0,339,0.932153392,0.898536622,0.955563774,0.067846608,0.044436226,0.101463378,0.044247788,0.02587311,0.073501921,0.02359882,0.011013899,0.047779627,0.01169664,0.003460187,0.025431387,0.03244725,0.015391473,0.052162189
18/4/2016,1,1,59,8,4,12,319,4,4,0,331,0.963746224,0.935837389,0.980247274,0.036253776,0.019752726,0.064162611,0.024169184,0.011281117,0.048916215,0.012084592,0.003878185,0.0327765,0.012038129,0.003181093,0.028326356,0.01216483,0.003269972,0.025047679
25/4/2016,1,1,62,6,5,11,306,3,3,0,317,0.965299685,0.936970595,0.981651105,0.034700315,0.018348895,0.063029405,0.018927445,0.007717112,0.042781488,0.015772871,0.005821154,0.038540809,0.009749927,0.002066046,0.021656783,0.009414656,0.002089377,0.021006751
2/5/2016,1,1,68,14,5,19,367,9,5,0,386,0.950777202,0.922865556,0.969285389,0.049222798,0.030714611,0.077134444,0.03626943,0.020752803,0.061538531,0.012953368,0.004778488,0.031736262,0.023381521,0.010994184,0.041648138,0.012799133,0.004001805,0.025376876
9/5/2016,1,1,55,19,12,31,389,8,11,0,420,0.926190476,0.895778506,0.948515131,0.073809524,0.051484869,0.104221494,0.045238095,0.028212255,0.07098856,0.028571429,0.015548696,0.05075353,0.018944992,0.008668085,0.035131455,0.026097057,0.013569469,0.043149741
16/5/2016,1,1,94,30,14,44,405,12,18,0,449,0.902004454,0.869759554,0.927156029,0.097995546,0.072843971,0.130240446,0.066815145,0.046270755,0.095057393,0.031180401,0.017827354,0.053019966,0.027165862,0.014011093,0.043766528,0.040447096,0.023586359,0.060066531
10/4/2017,1,1,49,17,1,18,593,6,2,9,611,0.970540098,0.952928432,0.981922575,0.029459902,0.018077425,0.047071568,0.027823241,0.016810964,0.045095704,0.001636661,8.54398732910998e-05,0.010560022,0.020854879,0.009535253,0.035149457,0.006957401,0.000883486,0.017505032
17/4/2017,1,1,49,7,4,11,734,2,4,1,745,0.985234899,0.972905087,0.992216496,0.014765101,0.007783504,0.027094913,0.009395973,0.004123349,0.020159305,0.005369128,0.001721333,0.014674998,0.00311696,0.000368248,0.008198318,0.006240346,0.001587627,0.013169154
24/4/2017,1,1,51,10,4,14,675,4,0,6,689,0.979680697,0.965286705,0.988401245,0.020319303,0.011598755,0.034713295,0.014513788,0.00739207,0.027436786,0.005805515,0.001861359,0.015859787,0.014655893,0.007213068,0.024346236,0,0,0
1/5/2017,1,1,57,21,6,27,720,9,8,4,744,0.963709677,0.946929422,0.975492051,0.036290323,0.024507949,0.053070578,0.028225806,0.018000364,0.043565501,0.008064516,0.003282436,0.018391193,0.015059169,0.007339509,0.025937409,0.013047709,0.005832645,0.022932414
8/5/2017,1,1,57,16,3,19,719,6,7,3,738,0.974254743,0.959325648,0.983988214,0.025745257,0.016011786,0.040674352,0.021680217,0.012870556,0.035753701,0.004065041,0.001050437,0.01287658,0.009984492,0.00390393,0.018509471,0.01187917,0.005240718,0.02097856
15/5/2017,1,1,58,28,4,32,725,8,11,9,757,0.957727873,0.940172524,0.970451383,0.042272127,0.029548617,0.059827476,0.036988111,0.025169259,0.05370814,0.005284016,0.001694025,0.014443782,0.015263579,0.007575728,0.026833013,0.021251868,0.011636063,0.034338258
9/4/2018,1,1,68,14,0,14,682,6,5,3,692,0.979768786,0.965435887,0.98845168,0.020231214,0.01154832,0.034564113,0.020231214,0.01154832,0.034564113,0,0,0.006882266,0.01118087,0.004229964,0.020781988,0.009168269,0.003114619,0.017261289
16/4/2018,1,1,74,20,3,23,705,3,7,10,725,0.968275862,0.952030612,0.979323605,0.031724138,0.020676395,0.047969388,0.027586207,0.017383157,0.043050331,0.004137931,0.001069283,0.013106064,0.00815158,0.001751436,0.018325865,0.018974885,0.009553392,0.031266947
23/4/2018,1,1,54,16,2,18,672,5,8,3,687,0.973799127,0.958086609,0.983929832,0.026200873,0.016070168,0.041913391,0.023289665,0.013829237,0.038383746,0.002911208,0.000504407,0.011669638,0.009078367,0.003005287,0.018316207,0.014274248,0.006683562,0.024877592
30/4/2018,1,1,45,26,5,31,756,5,10,11,780,0.96025641,0.943398719,0.972395224,0.03974359,0.027604776,0.056601281,0.033333333,0.022324459,0.049144741,0.006410256,0.002362339,0.015803506,0.010964374,0.003819131,0.021095672,0.022371698,0.011844146,0.034773006
7/5/2018,1,1,64,28,4,32,815,12,6,10,847,0.962219599,0.946470811,0.973605677,0.037780401,0.026394323,0.053529189,0.033057851,0.022483606,0.048051642,0.00472255,0.001513896,0.012917357,0.021868855,0.012609734,0.034789432,0.011007701,0.004295567,0.019824384
14/5/2018,1,1,85,29,4,33,935,6,6,17,966,0.965838509,0.951816153,0.976006272,0.034161491,0.023993728,0.048183847,0.030020704,0.020555387,0.043385221,0.004140787,0.001327286,0.011333667,0.014950793,0.006765068,0.025888857,0.014785112,0.006197319,0.026018889
8/4/2019,1,1,160,142,2,144,1176,73,13,56,1320,0.890909091,0.8725399,0.906958734,0.109090909,0.093041266,0.1274601,0.107575758,0.091633087,0.125847279,0.001515152,0.000262481,0.006091492,0.09125942,0.076002596,0.108412938,0.016201254,0.009175632,0.026021304
15/4/2019,1,1,95,174,4,178,1127,84,24,66,1307,0.863810252,0.843742694,0.881701765,0.136189748,0.118298235,0.156257306,0.133129304,0.115423658,0.153029723,0.003060444,0.000980836,0.0083871,0.103792539,0.087055834,0.122225139,0.029270713,0.019439665,0.042303516
22/4/2019,1,1,102,196,14,210,1270,108,17,71,1481,0.858203916,0.839155392,0.875363882,0.141796084,0.124636118,0.160844608,0.132343011,0.115713949,0.150911527,0.009453072,0.005387375,0.016225152,0.114045169,0.097864959,0.132782204,0.017916429,0.010360367,0.027389078
29/4/2019,1,1,207,213,9,222,1267,104,21,88,1489,0.850906649,0.831561441,0.868412477,0.149093351,0.131587523,0.168438559,0.143049026,0.125865433,0.162104266,0.006044325,0.002952631,0.011884282,0.118910344,0.10170207,0.13628578,0.024097664,0.014812193,0.033852439
6/5/2019,1,1,209,245,12,257,1326,162,12,71,1584,0.837752525,0.818454039,0.855388415,0.162247475,0.144611585,0.181545961,0.154671717,0.137402092,0.173641796,0.007575758,0.004109619,0.013594003,0.143970088,0.127109774,0.161460238,0.010834109,0.005387228,0.016825523
13/5/2019,1,1,264,363,22,385,1556,204,19,140,1941,0.801648635,0.783054964,0.819033394,0.198351365,0.180966606,0.216945036,0.187017002,0.170046716,0.205242029,0.011334364,0.007291788,0.017410712,0.170444227,0.154783165,0.189098972,0.015773446,0.009986775,0.023346137
6/4/2020,1,1,35,4,2,6,2508,0,0,4,2514,0.997613365,0.994531794,0.999029454,0.002386635,0.000970546,0.005468206,0.00159109,0.000509814,0.004367742,0.000795545,0.000137807,0.003203282,0.000712792,0,0.002985145,0.000725426,0,0.003181147
13/4/2020,1,1,32,1,2,3,2609,0,0,1,2612,0.998851455,0.996346142,0.999703325,0.001148545,0.000296675,0.003653858,0.000382848,1.99850656852807e-05,0.002482758,0.000765697,0.000132637,0.003083293,0.000200467,0,0.001052906,0.000196473,0,0.001117698
20/4/2020,1,1,25,7,0,7,2649,0,0,7,2656,0.997364458,0.994317526,0.998844646,0.002635542,0.001155354,0.005682474,0.002635542,0.001155354,0.005682474,0,0,0.001800552,0.001327157,0,0.00432907,0.001309738,0,0.004219377
27/4/2020,1,1,21,0,0,0,3060,0,0,0,3060,1,0.998436867,1,0,0,0.001563133,0,0,0.001563133,0,0,0.001563133,0,0,0,0,0,0
4/5/2020,1,1,30,0,0,0,3003,0,0,0,3003,1,0.998407235,1,0,0,0.001592765,0,0,0.001592765,0,0,0.001592765,0,0,0,0,0,0
11/5/2020,1,1,24,0,0,0,3437,0,0,0,3437,1,0.998608131,1,0,0,0.001391869,0,0,0.001391869,0,0,0.001391869,0,0,0,0,0,0
9/8/2021,1,1,22,0,0,0,2313,0,0,0,2313,1,0.997932888,1,0,0,0.002067112,0,0,0.002067112,0,0,0.002067112,0,0,0,0,0,0
16/8/2021,1,1,21,0,0,0,2837,0,0,0,2837,1,0.998314166,1,0,0,0.001685834,0,0,0.001685834,0,0,0.001685834,0,0,0,0,0,0
23/8/2021,1,1,17,0,0,0,2502,0,0,0,2502,1,0.998088795,1,0,0,0.001911205,0,0,0.001911205,0,0,0.001911205,0,0,0,0,0,0
30/8/2021,1,1,20,0,1,1,2574,0,0,0,2575,0.99961165,0.997481623,0.999979728,0.00038835,2.02722344568981e-05,0.002518377,0,0,0.001857105,0.00038835,2.02722344568981e-05,0.002518377,0,0,0,0,0,0
6/9/2021,1,1,19,0,0,0,2648,0,0,0,2648,1,0.998194016,1,0,0,0.001805984,0,0,0.001805984,0,0,0.001805984,0,0,0,0,0,0
13/9/2021,1,1,11,0,0,0,2628,0,0,0,2628,1,0.998180293,1,0,0,0.001819707,0,0,0.001819707,0,0,0.001819707,0,0,0,0,0,0
8/8/2022,1,1,72,129,63,192,6440,14,66,49,8287,0.976831181,0.973300059,0.979912226,0.023168819,0.020087774,0.026699941,0.01556655,0.013061692,0.018530445,0.007602269,0.005893896,0.009781544,0.002717563,0.001597772,0.00414625,0.012821088,0.010514416,0.015481255
15/8/2022,1,1,70,89,67,156,6079,11,33,45,7870,0.980177891,0.976787604,0.983090007,0.019822109,0.016909993,0.023212396,0.011308767,0.009142438,0.013964836,0.008513342,0.006653664,0.010867492,0.002788759,0.001464518,0.004527124,0.008424912,0.006335223,0.010813041
22/8/2022,1,1,77,57,2,59,5625,18,9,30,6910,0.99146165,0.988921359,0.993437742,0.00853835,0.006562258,0.011078641,0.008248915,0.006309594,0.010753073,0.000289436,5.01344436085022e-05,0.001166673,0.00559192,0.003513774,0.007582517,0.002750148,0.001341851,0.004393537
29/8/2022,1,1,48,46,0,46,5200,17,4,25,6589,0.993018667,0.990614601,0.994826737,0.006981333,0.005173263,0.009385399,0.006981333,0.005173263,0.009385399,0,0,0.000726428,0.005603198,0.003774936,0.007895818,0.001296509,0.000390757,0.002673255
5/9/2022,1,1,43,59,1,60,4939,21,14,24,6442,0.990686122,0.987943389,0.9928248,0.009313878,0.0071752,0.012056611,0.009158646,0.007039423,0.011882274,0.000155231,8.10314942320052e-06,0.001007599,0.005541215,0.003631894,0.007472504,0.003694213,0.002109058,0.005480017
12/9/2022,1,1,31,47,2,49,4874,6,19,22,6313,0.992238239,0.989664174,0.994191923,0.007761761,0.005808077,0.010335826,0.007444955,0.005535529,0.009975605,0.000316807,5.48756584113126e-05,0.001276927,0.001801932,0.000684368,0.003271454,0.00570077,0.003795805,0.007777621
7/8/2023,1,1,234,223,184,407,3583,14,67,142,5646,0.927913567,0.920780144,0.934457464,0.072086433,0.065542536,0.079219856,0.039496989,0.034638602,0.044992481,0.032589444,0.028183996,0.037642619,0.006814525,0.004114488,0.010285904,0.032596053,0.027127639,0.038261479
14/8/2023,1,1,226,150,176,326,3555,12,35,103,5549,0.941250676,0.934658341,0.947223619,0.058749324,0.052776381,0.065341659,0.027031898,0.022997836,0.031734132,0.031717427,0.02733693,0.036758466,0.006969757,0.003682282,0.010681409,0.020236108,0.015699525,0.024804362
21/8/2023,1,1,197,146,182,328,3465,18,25,103,5241,0.937416524,0.93043326,0.943749729,0.062583476,0.056250271,0.06956674,0.027857279,0.023648087,0.032772851,0.034726197,0.030011575,0.040135459,0.011589672,0.007515059,0.015962879,0.016246036,0.01159255,0.021374034
28/8/2023,1,1,202,121,156,277,3383,13,12,96,5332,0.948049512,0.941664784,0.953778971,0.051950488,0.046221029,0.058335216,0.022693173,0.018940532,0.027149132,0.029257314,0.024974992,0.034231452,0.011723275,0.007454586,0.017177471,0.010916076,0.00616846,0.015834858
4/9/2023,1,1,165,129,134,263,3019,16,23,90,4848,0.945750825,0.938905863,0.951878543,0.054249175,0.048121457,0.061094137,0.026608911,0.022345215,0.031639225,0.027640264,0.023291446,0.032753721,0.010820877,0.00655269,0.015722079,0.015802389,0.011100528,0.020475757
11/9/2023,1,1,155,137,95,232,3145,8,11,118,4783,0.951494878,0.944925277,0.95732741,0.048505122,0.04267259,0.055074723,0.028643111,0.024184919,0.033874504,0.019862011,0.01618172,0.024333197,0.011996502,0.006188751,0.018835688,0.016493724,0.009798109,0.023401147
18/4/2011,1,1,63,7,2,9,0,5,2,0,229,0.96069869,0.924243819,0.980700578,0.03930131,0.019299422,0.075756181,0.030567686,0.013459626,0.064585798,0.008733624,0.001514176,0.034582582,0.021841375,0.006925371,0.043526457,0.008632371,0.001014589,0.024100862
25/4/2011,1,1,66,3,1,4,0,1,1,1,208,0.980769231,0.94826486,0.993821855,0.019230769,0.006178145,0.05173514,0.014423077,0.003732309,0.044999083,0.004807692,0.000251013,0.030627975,0.007103022,0.000281066,0.022467169,0.007287479,0.000244349,0.023244631
2/5/2011,1,1,39,5,2,7,0,1,3,1,213,0.96713615,0.930677745,0.985524003,0.03286385,0.014475997,0.069322255,0.023474178,0.008673822,0.056941868,0.009389671,0.001628032,0.037129312,0.005783783,0.000158578,0.020826232,0.017540999,0.003872017,0.038417209
9/5/2011,1,1,43,2,0,2,0,1,1,0,274,0.99270073,0.971009983,0.9987347,0.00729927,0.0012653,0.028990017,0.00729927,0.0012653,0.028990017,0,0,0.017234716,0.003435558,0.000102738,0.013836748,0.00381607,9.3385713480767e-05,0.013437561
