date,area_type,area_code,area_name,metric,metric_name,value
2020-08-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,17.0
2020-08-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,51.0
2020-08-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1059.0
2020-08-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,656.0
2020-08-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,21.0
2020-08-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,10.0
2020-08-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,27.0
2020-08-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,534.0
2020-08-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,18.0
2020-08-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,20.0
2020-08-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,30.0
2020-08-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,72.0
2020-08-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,19.0
2020-08-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,48.0
2020-08-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1159.0
2020-08-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,78.0
2020-08-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,45.0
2020-08-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,38.0
2020-08-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,955.0
2020-08-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,91.0
2020-08-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,35.0
2020-08-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1109.0
2020-08-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,47.0
2020-08-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,31.0
2020-08-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1254.0
2020-08-20,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,72.0
2020-08-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,141.0
2020-08-21,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,74.0
2020-08-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1031.0
2020-08-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,23.0
2020-08-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,90.0
2020-08-22,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,44.0
2020-08-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,19.0
2020-08-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,47.0
2020-08-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,732.0
2020-08-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,704.0
2020-08-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,11.0
2020-08-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,65.0
2020-08-23,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,51.0
2020-08-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1156.0
2020-08-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,60.0
2020-08-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,36.0
2020-08-24,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,48.0
2020-08-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1085.0
2020-08-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,71.0
2020-08-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,50.0
2020-08-25,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,64.0
2020-08-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,44.0
2020-08-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,98.0
2020-08-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1181.0
2020-08-26,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,65.0
2020-08-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,50.0
2020-08-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,100.0
2020-08-27,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,85.0
2020-08-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1356.0
2020-08-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,52.0
2020-08-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1395.0
2020-08-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,104.0
2020-08-28,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,81.0
2020-08-29,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,40.0
2020-08-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1051.0
2020-08-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,95.0
2020-08-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,44.0
2020-08-30,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,36.0
2020-08-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,46.0
2020-08-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,987.0
2020-08-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,102.0
2020-08-31,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,44.0
2020-08-31,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1279.0
2020-08-31,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,46.0
2020-08-31,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,144.0
2020-09-01,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,69.0
2020-09-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,199.0
2020-09-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1962.0
2020-09-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,58.0
2020-09-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,192.0
2020-09-02,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,94.0
2020-09-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,95.0
2020-09-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2696.0
2020-09-03,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,109.0
2020-09-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,201.0
2020-09-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,126.0
2020-09-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2716.0
2020-09-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,171.0
2020-09-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2637.0
2020-09-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,149.0
2020-09-04,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,135.0
2020-09-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2200.0
2020-09-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,136.0
2020-09-05,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,87.0
2020-09-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,128.0
2020-09-06,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,102.0
2020-09-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,153.0
2020-09-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,131.0
2020-09-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2079.0
2020-09-07,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,74.0
2020-09-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,168.0
2020-09-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,159.0
2020-09-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3530.0
2020-09-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,104.0
2020-09-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,143.0
2020-09-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3071.0
2020-09-08,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,52.0
2020-09-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2893.0
2020-09-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,158.0
2020-09-09,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,92.0
2020-09-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,222.0
2020-09-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,186.0
2020-09-10,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,83.0
2020-09-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3143.0
2020-09-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,216.0
2020-09-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,210.0
2020-09-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2893.0
2020-09-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,145.0
2020-09-11,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,76.0
2020-09-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2224.0
2020-09-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,208.0
2020-09-12,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,98.0
2020-09-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,140.0
2020-09-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,164.0
2020-09-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,1722.0
2020-09-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,168.0
2020-09-13,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,100.0
2020-09-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,2941.0
2020-09-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,177.0
2020-09-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,192.0
2020-09-14,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,118.0
2020-09-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,103.0
2020-09-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,227.0
2020-09-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3057.0
2020-09-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,164.0
2020-09-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,145.0
2020-09-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,269.0
2020-09-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3778.0
2020-09-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,207.0
2020-09-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,254.0
2020-09-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3979.0
2020-09-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,261.0
2020-09-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,181.0
2020-09-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4290.0
2020-09-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,168.0
2020-09-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,269.0
2020-09-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,246.0
2020-09-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,232.0
2020-09-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4215.0
2020-09-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,162.0
2020-09-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,280.0
2020-09-20,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,121.0
2020-09-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,315.0
2020-09-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,252.0
2020-09-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4652.0
2020-09-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,312.0
2020-09-21,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,133.0
2020-09-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4727.0
2020-09-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,455.0
2020-09-22,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,168.0
2020-09-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5400.0
2020-09-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,380.0
2020-09-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,493.0
2020-09-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,378.0
2020-09-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5933.0
2020-09-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,568.0
2020-09-23,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,217.0
2020-09-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,715.0
2020-09-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6361.0
2020-09-24,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,290.0
2020-09-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,316.0
2020-09-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,385.0
2020-09-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,579.0
2020-09-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6105.0
2020-09-25,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,249.0
2020-09-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,434.0
2020-09-26,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,269.0
2020-09-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5704.0
2020-09-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,403.0
2020-09-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,358.0
2020-09-27,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,264.0
2020-09-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,317.0
2020-09-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6084.0
2020-09-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,426.0
2020-09-28,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,292.0
2020-09-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8641.0
2020-09-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,624.0
2020-09-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,659.0
2020-09-29,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,409.0
2020-09-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,466.0
2020-09-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8832.0
2020-09-30,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,659.0
2020-09-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,601.0
2020-09-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,794.0
2020-09-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10663.0
2020-10-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,778.0
2020-10-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,628.0
2020-10-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11444.0
2020-10-01,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,507.0
2020-10-02,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,714.0
2020-10-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,603.0
2020-10-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,818.0
2020-10-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11719.0
2020-10-03,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,634.0
2020-10-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9820.0
2020-10-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,518.0
2020-10-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,695.0
2020-10-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9966.0
2020-10-04,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,631.0
2020-10-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,614.0
2020-10-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,742.0
2020-10-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1099.0
2020-10-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14218.0
2020-10-05,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,733.0
2020-10-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,703.0
2020-10-06,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,829.0
2020-10-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1192.0
2020-10-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14458.0
2020-10-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,771.0
2020-10-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,851.0
2020-10-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1253.0
2020-10-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,15418.0
2020-10-07,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1051.0
2020-10-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,827.0
2020-10-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,15452.0
2020-10-08,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,975.0
2020-10-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1171.0
2020-10-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,781.0
2020-10-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1095.0
2020-10-09,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,858.0
2020-10-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,13159.0
2020-10-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,942.0
2020-10-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,620.0
2020-10-10,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,785.0
2020-10-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10301.0
2020-10-11,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,835.0
2020-10-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,960.0
2020-10-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9781.0
2020-10-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,626.0
2020-10-12,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1114.0
2020-10-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,782.0
2020-10-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1355.0
2020-10-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16420.0
2020-10-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,15660.0
2020-10-13,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1082.0
2020-10-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,953.0
2020-10-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1421.0
2020-10-14,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1071.0
2020-10-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,906.0
2020-10-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16646.0
2020-10-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1297.0
2020-10-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1294.0
2020-10-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,790.0
2020-10-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,15428.0
2020-10-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1094.0
2020-10-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1254.0
2020-10-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,949.0
2020-10-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,951.0
2020-10-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14761.0
2020-10-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12487.0
2020-10-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,708.0
2020-10-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,855.0
2020-10-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,832.0
2020-10-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,716.0
2020-10-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,779.0
2020-10-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11982.0
2020-10-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,834.0
2020-10-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1111.0
2020-10-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1359.0
2020-10-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1033.0
2020-10-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,22369.0
2020-10-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1236.0
2020-10-20,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1049.0
2020-10-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21638.0
2020-10-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1690.0
2020-10-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1266.0
2020-10-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21762.0
2020-10-21,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1107.0
2020-10-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1579.0
2020-10-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,19866.0
2020-10-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1493.0
2020-10-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1056.0
2020-10-22,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1060.0
2020-10-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1282.0
2020-10-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1197.0
2020-10-23,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,856.0
2020-10-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,18359.0
2020-10-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,13713.0
2020-10-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,953.0
2020-10-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1025.0
2020-10-24,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,743.0
2020-10-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,940.0
2020-10-25,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,661.0
2020-10-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,13353.0
2020-10-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,941.0
2020-10-26,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,872.0
2020-10-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1345.0
2020-10-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,23033.0
2020-10-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1557.0
2020-10-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1478.0
2020-10-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1307.0
2020-10-27,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,804.0
2020-10-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,20762.0
2020-10-28,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,730.0
2020-10-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,20547.0
2020-10-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1267.0
2020-10-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1357.0
