"","week","ac_week","season","ili","inf_A","inf_B","inf_all","inf_neg","inf_H3N2","inf_H1N1","inf_A_ns","num_spec","pn","pn_lb","pn_ub","pp","pp_lb","pp_ub","pA","pA_lb","pA_ub","pB","pB_lb","pB_ub","pH3","pH3_lb","pH3_ub","pH1","pH1_lb","pH1_ub"
"25",2014-06-30,1,1,171,36,24,60,0,28,8,0,96,0.375,0.279977080106048,0.480148463832467,0.625,0.519851536167533,0.720022919893952,0.375,0.279977080106048,0.480148463832467,0.25,0.169703062327398,0.350661911165307,0.290965924204448,0.210128336194027,0.381744561816042,0.0828328662014567,0.0383431201134729,0.148329154894967
"26",2014-07-07,1,1,131,40,20,60,0,33,7,0,89,0.325842696629214,0.232467545590982,0.434441777141417,0.674157303370786,0.565558222858583,0.767532454409018,0.449438202247191,0.345055935154697,0.558227280222242,0.224719101123595,0.145785892552332,0.327864976659618,0.369565400098867,0.276315761441056,0.469711309243919,0.0794420022633665,0.0318642398793671,0.139711306846416
"27",2015-02-16,1,1,82,2,1,3,0,1,1,0,18,0.833333333333333,0.57735246552426,0.955930166752459,0.166666666666667,0.0440698332475406,0.42264753447574,0.111111111111111,0.0194827659481079,0.360731828275045,0.0555555555555556,0.00290686055697822,0.293749920424107,0.0565481614760348,0.0025107806995449,0.193855866757482,0.0550566843714533,0.00173000849804138,0.205433756086348
"28",2015-02-23,1,1,63,9,5,14,0,3,6,0,39,0.641025641025641,0.471536888798941,0.783176094981154,0.358974358974359,0.216823905018846,0.528463111201059,0.230769230769231,0.11705272189638,0.39715714541358,0.128205128205128,0.0481774398921248,0.282292082334365,0.0760652954864993,0.0148575174226059,0.174757080969735,0.152868605884524,0.0617057665644832,0.28882109675632
"29",2015-03-02,1,1,84,6,4,10,0,2,4,0,29,0.655172413793103,0.456638554389758,0.814024400938905,0.344827586206897,0.185975599061095,0.543361445610242,0.206896551724138,0.0870518920554287,0.402632187666032,0.137931034482759,0.0451334925057343,0.325740832414177,0.0696474959466675,0.00970845876963768,0.180944396483674,0.139370940961984,0.041574716481239,0.28399362464062
"30",2015-03-09,1,1,72,5,0,5,0,3,2,0,29,0.827586206896552,0.635139603331452,0.934727178276425,0.172413793103448,0.065272821723575,0.364860396668548,0.172413793103448,0.065272821723575,0.364860396668548,0,0,0.145616475579573,0.104542693373652,0.0231263660197618,0.243710763936715,0.0688451176320043,0.00885478315038472,0.179581849436454
"31",2015-03-16,1,1,65,5,2,7,0,4,1,0,28,0.75,0.547791613790858,0.885706039242772,0.25,0.114293960757229,0.452208386209142,0.178571428571429,0.0676749339388633,0.375825593589702,0.0714285714285714,0.012469260315964,0.249583817004687,0.143726736799009,0.0388730440416688,0.276171950409423,0.0359091932740209,0.00103262570427485,0.132162437757215
"32",2015-03-23,1,1,47,5,2,7,0,2,3,0,33,0.787878787878788,0.606012894192918,0.903686987169901,0.212121212121212,0.0963130128300988,0.393987105807082,0.151515151515152,0.0571587726818699,0.32668294262033,0.0606060606060606,0.0105673125552416,0.216209843097605,0.0584480116162387,0.00639623112046553,0.151823612915952,0.0917448476458218,0.0205936797505015,0.223151461853951
"33",2016-10-03,1,1,153,3,0,3,12,2,1,0,15,0.8,0.513731846894785,0.946854563543974,0.2,0.0531454364560261,0.486268153105215,0.2,0.0531454364560261,0.486268153105215,0,0,0.253467860960617,0.135703915915677,0.0214460506993335,0.345684126813627,0.0638163956758117,0.00225143057872229,0.22064839694727
"34",2016-10-10,1,1,196,4,0,4,10,4,0,0,14,0.714285714285714,0.420031729128032,0.904182387711027,0.285714285714286,0.0958176122889731,0.579968270871968,0.285714285714286,0.0958176122889731,0.579968270871968,0,0,0.267620106292448,0.28221471990168,0.0934008948917207,0.538712295192508,0,0,0
"35",2016-10-17,1,1,135,3,1,4,10,3,0,0,14,0.714285714285714,0.420031729128032,0.904182387711027,0.285714285714286,0.0958176122889731,0.579968270871968,0.214285714285714,0.0570635164554842,0.511837789079845,0.0714285714285714,0.00373992482107094,0.358319133408913,0.213155656786826,0.0491629290290282,0.450326015552543,0,0,0
"36",2016-10-24,1,1,134,0,0,0,7,0,0,0,7,1,0.560933871891994,1,0,0,0.439066128108006,0,0,0.439066128108006,0,0,0.439066128108006,0,0,0,0,0,0
"37",2016-10-31,1,1,122,7,1,8,8,7,0,0,16,0.5,0.27999563610326,0.72000436389674,0.5,0.27999563610326,0.72000436389674,0.4375,0.207537309657181,0.694457827041022,0.0625,0.00327118692285882,0.322853787763969,0.441246077888801,0.217845000578143,0.691854126666402,0,0,0
"38",2016-11-07,1,1,139,3,3,6,8,3,0,0,14,0.571428571428571,0.296481528334248,0.811863657930072,0.428571428571429,0.188136342069928,0.703518471665753,0.214285714285714,0.0570635164554842,0.511837789079845,0.214285714285714,0.0570635164554842,0.511837789079845,0.219475575644778,0.0506252420890118,0.451821489761784,0,0,0
"39",2017-10-02,1,1,324,10,5,15,14,7,3,0,29,0.482758620689655,0.298905922780986,0.671004238616869,0.517241379310345,0.328995761383131,0.701094077219014,0.344827586206897,0.185975599061095,0.543361445610242,0.172413793103448,0.065272821723575,0.364860396668548,0.246455403982309,0.111617274865677,0.398239155372671,0.103811650278256,0.0232721081269177,0.224342452974941
"40",2017-10-09,1,1,311,8,1,9,27,5,3,0,27,0.666666666666667,0.460150460693831,0.827646933918657,0.333333333333333,0.172353066081343,0.539849539306169,0.296296296296296,0.144976104280215,0.503408056045275,0.037037037037037,0.00193637944088005,0.208891812524858,0.183716453559914,0.0661696884639174,0.35022881203333,0.113731281390158,0.0223394475408609,0.232065571521948
"41",2017-10-16,1,1,234,6,1,7,15,3,3,0,18,0.611111111111111,0.361400976882325,0.817374464028735,0.388888888888889,0.182625535971265,0.638599023117675,0.333333333333333,0.143566615509853,0.588452026152807,0.0555555555555556,0.00290686055697822,0.293749920424107,0.165783864407626,0.0335062254321714,0.352820285187291,0.167763560287329,0.0369856239216194,0.375041959191336
